name,company_or_project,title,segment,location,company_url,contact_url,public_business_phone,phone_type,phone_source_url,phone_research_url,public_email,linkedin_or_search_url,source_url,notes,confidence
Research target 36: AI coding agent indie hacker US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20coding%20agent%20indie%20hacker%20US,https://www.google.com/search?q=AI%20coding%20agent%20indie%20hacker%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 37: AI agent Product Hunt maker United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20agent%20Product%20Hunt%20maker%20United%20States,https://www.google.com/search?q=AI%20agent%20Product%20Hunt%20maker%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 38: AI agent GitHub founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20agent%20GitHub%20founder%20United%20States,https://www.google.com/search?q=AI%20agent%20GitHub%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 39: AI chatbot agency founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20chatbot%20agency%20founder%20United%20States,https://www.google.com/search?q=AI%20chatbot%20agency%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 40: AI workflow agency founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20workflow%20agency%20founder%20United%20States,https://www.google.com/search?q=AI%20workflow%20agency%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 41: AI agent startup founder Austin Texas,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20agent%20startup%20founder%20Austin%20Texas,https://www.google.com/search?q=AI%20agent%20startup%20founder%20Austin%20Texas,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 42: AI automation founder Miami Florida,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20automation%20founder%20Miami%20Florida,https://www.google.com/search?q=AI%20automation%20founder%20Miami%20Florida,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 43: AI agent founder Seattle Washington,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20agent%20founder%20Seattle%20Washington,https://www.google.com/search?q=AI%20agent%20founder%20Seattle%20Washington,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 44: AI workflow automation founder Denver Colorado,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20workflow%20automation%20founder%20Denver%20Colorado,https://www.google.com/search?q=AI%20workflow%20automation%20founder%20Denver%20Colorado,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 45: AI agent builder Product Hunt maker San Francisco,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20agent%20builder%20Product%20Hunt%20maker%20San%20Francisco,https://www.google.com/search?q=AI%20agent%20builder%20Product%20Hunt%20maker%20San%20Francisco,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 46: AI automation studio founder New York,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20automation%20studio%20founder%20New%20York,https://www.google.com/search?q=AI%20automation%20studio%20founder%20New%20York,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 47: AI agent consulting founder Los Angeles,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20agent%20consulting%20founder%20Los%20Angeles,https://www.google.com/search?q=AI%20agent%20consulting%20founder%20Los%20Angeles,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
